,No.Voltas,Turno,Carro,C.O.,Nó,Sublanço,Kms,Incidências,Sentido,Auto Estradas
0,1,0,0,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
1,1,0,0,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.37564897960000004,Sequência AE_1,A1
2,1,0,0,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.31692832208493155,Sequência AE_1,A1
3,1,0,0,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.36881986195433786,Sequência AE_1,A1
4,1,0,0,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5174556993264839,Sequência AE_1,A1
5,1,0,0,Feira,Feira,Espinho (IC24) - Feira,9.8,0.7298388397917808,Sequência AE_1,A1
6,1,0,0,Feira,Estarreja,Feira - Estarreja,16.832,0.6392676301972603,Sequência AE_1,A1
7,1,0,1,Mealhada,Estarreja,,0.0,0.0,Sequência AE_1,A1
8,1,0,1,Mealhada,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4853197548027397,Sequência AE_1,A1
9,1,0,1,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.8119130670849315,Sequência AE_1,A1
10,1,0,1,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.4296318493150685,Sequência AE_1,A1
11,1,0,1,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.3233424657534247,Sequência AE_1,A1
12,1,0,2,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
13,1,0,2,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_1,A1 + A14
14,1,0,2,Leiria,Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_1,A1 + A14
15,1,0,2,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
16,1,0,2,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_1,A1 + A14
17,1,0,2,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_1,A1 + A14
18,1,0,2,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_1,A1 + A14
19,1,0,2,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_1,A1 + A14
20,1,0,2,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
21,1,0,2,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.25238134948219176,Sequência AE_1,A1 + A14
22,1,0,3,Leiria,Coimbra Sul,,0.0,0.0,Sequência AE_1,A1
23,1,0,3,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.33125275563561646,Sequência AE_1,A1
24,1,0,3,Leiria,Soure,Condeixa - Soure,13.045,0.4002388189273972,Sequência AE_1,A1
25,1,0,3,Leiria,Pombal,Soure - Pombal,14.736,0.652505016569863,Sequência AE_1,A1
26,1,0,3,Leiria,Leiria,Pombal - Leiria,24.065,0.5700248198013699,Sequência AE_1,A1
27,1,0,4,Leiria,Leiria,,0.0,0.0,Sequência AE_1,A1
28,1,0,4,Leiria,Fátima,Leiria - Fátima,15.235,0.761054449026484,Sequência AE_1,A1
29,1,0,4,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.9786293242273971,Sequência AE_1,A1
30,1,0,4,Leiria,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.1087966280219178,Sequência AE_1,A1
31,1,0,4,Leiria,Santarém,A1/A15 - Santarém,1.185,0.3100284996826484,Sequência AE_1,A1
32,1,0,5,Cartaxo,Santarém,,0.0,0.0,Sequência AE_1,A1 + A10
33,1,0,5,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4706021274657534,Sequência AE_1,A1 + A10
34,1,0,5,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.7998764298287672,Sequência AE_1,A1 + A10
35,1,0,5,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.08569996659315067,Sequência AE_1,A1 + A10
36,1,0,5,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.19903972602739725,Sequência AE_1,A1 + A10
37,1,0,5,Cartaxo,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_1,A1 + A10
38,1,0,6,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10 + A1
39,1,0,6,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_1,A10 + A1
40,1,0,6,Carregado,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_1,A10 + A1
41,1,0,6,Carregado,PLLN,Benavente - PLLN,51.525,0.3319207861506848,Sequência AE_1,A10 + A1
42,1,0,6,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
43,1,0,7,Carregado,Vila Franca de Xira I,Carregado - Vila Franca de Xira I,62.25,0.0,Sequência AE_1,A1
44,1,0,7,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.8841323062904111,Sequência AE_1,A1
45,1,0,7,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6415634703196348,Sequência AE_1,A1
46,1,0,7,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
47,1,0,8,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
48,1,0,8,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6242191779945204,Sequência AE_1,A1
49,1,0,8,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
50,1,1,9,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
51,1,1,9,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.3859407324657535,Sequência AE_1,A1
52,1,1,9,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.3618826940118721,Sequência AE_1,A1
53,1,1,9,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.33852394472237435,Sequência AE_1,A1
54,1,1,9,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5087406559694064,Sequência AE_1,A1
55,1,1,9,Feira,Feira,Espinho (IC24) - Feira,9.8,0.8563013700347032,Sequência AE_1,A1
56,1,1,9,Feira,Estarreja,Feira - Estarreja,16.832,0.6243378129315069,Sequência AE_1,A1
57,1,1,10,Mealhada,Estarreja,,0.0,0.0,Sequência AE_1,A1
58,1,1,10,Mealhada,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4645046863123288,Sequência AE_1,A1
59,1,1,10,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.779262407550685,Sequência AE_1,A1
60,1,1,10,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.41527397260273974,Sequência AE_1,A1
61,1,1,10,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.2635068493150684,Sequência AE_1,A1
62,1,1,11,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
63,1,1,11,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_1,A1 + A14
64,1,1,11,Leiria,Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_1,A1 + A14
65,1,1,11,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
66,1,1,11,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_1,A1 + A14
67,1,1,11,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_1,A1 + A14
68,1,1,11,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_1,A1 + A14
69,1,1,11,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_1,A1 + A14
70,1,1,11,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
71,1,1,11,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.28826495367397253,Sequência AE_1,A1 + A14
72,1,1,12,Leiria,Coimbra Sul,,0.0,0.0,Sequência AE_1,A1
73,1,1,12,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.32128193690410956,Sequência AE_1,A1
74,1,1,12,Leiria,Soure,Condeixa - Soure,13.045,0.4651743205232877,Sequência AE_1,A1
75,1,1,12,Leiria,Pombal,Soure - Pombal,14.736,0.7767916863926941,Sequência AE_1,A1
76,1,1,12,Leiria,Leiria,Pombal - Leiria,24.065,0.5254737817808219,Sequência AE_1,A1
77,1,1,13,Leiria,Leiria,,0.0,0.0,Sequência AE_1,A1
78,1,1,13,Leiria,Fátima,Leiria - Fátima,15.235,0.8083388970429225,Sequência AE_1,A1
79,1,1,13,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,1.0338830971479451,Sequência AE_1,A1
80,1,1,13,Leiria,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.10728556374383563,Sequência AE_1,A1
81,1,1,13,Leiria,Santarém,A1/A15 - Santarém,1.185,0.3734172263835616,Sequência AE_1,A1
82,1,1,14,Cartaxo,Santarém,,0.0,0.0,Sequência AE_1,A1 + A10
83,1,1,14,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4647922246575342,Sequência AE_1,A1 + A10
84,1,1,14,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.8259464764305936,Sequência AE_1,A1 + A10
85,1,1,14,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.07216839292054793,Sequência AE_1,A1 + A10
86,1,1,14,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.20695025236529677,Sequência AE_1,A1 + A10
87,1,1,14,Cartaxo,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_1,A1 + A10
88,1,1,15,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10 + A1
89,1,1,15,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_1,A10 + A1
90,1,1,15,Carregado,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_1,A10 + A1
91,1,1,15,Carregado,PLLN,Benavente - PLLN,51.525,0.32064800473424654,Sequência AE_1,A10 + A1
92,1,1,15,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
93,1,1,16,Carregado,Vila Franca de Xira I,Carregado - Vila Franca de Xira I,62.25,0.0,Sequência AE_1,A1
94,1,1,16,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.934062643147032,Sequência AE_1,A1
95,1,1,16,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6573296803652969,Sequência AE_1,A1
96,1,1,16,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
97,1,1,17,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
98,1,1,17,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6458934550082192,Sequência AE_1,A1
99,1,1,17,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
100,1,2,18,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
101,1,2,18,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.07890343863744294,Sequência AE_1,A1
102,1,2,18,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.07529857297762556,Sequência AE_1,A1
103,1,2,18,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.10010824824474886,Sequência AE_1,A1
104,1,2,18,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.16122830210593608,Sequência AE_1,A1
105,1,2,18,Feira,Feira,Espinho (IC24) - Feira,9.8,0.2175584206721461,Sequência AE_1,A1
106,1,2,18,Feira,Estarreja,Feira - Estarreja,16.832,0.16694250215342465,Sequência AE_1,A1
107,1,2,18,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.13255912038630135,Sequência AE_1,A1
108,1,2,18,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.16978342957808218,Sequência AE_1,A1
109,1,2,18,Feira,Mealhada,Aveiro Sul - Mealhada,23.633,0.10934075342465753,Sequência AE_1,A1
110,1,2,19,Mealhada,Mealhada,,0.0,0.0,Sequência AE_1,A1 + A14
111,1,2,19,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.07134246575342466,Sequência AE_1,A1 + A14
112,1,2,19,Mealhada,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.0013871270406392694,Sequência AE_1,A1 + A14
113,1,2,19,Mealhada,Ançã,Zombaria - Ançã,5.5,0.018852682331506845,Sequência AE_1,A1 + A14
114,1,2,19,Mealhada,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
115,1,2,19,Mealhada,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.02092116298630137,Sequência AE_1,A1 + A14
116,1,2,19,Mealhada,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.022939518320547945,Sequência AE_1,A1 + A14
117,1,2,19,Mealhada,A14/A17,Santa Eulália - A14/A17,7.2,0.007130136987214612,Sequência AE_1,A1 + A14
118,1,2,19,Mealhada,Vila Verde,A14/A17 - Vila Verde,1.6,0.009632876712328767,Sequência AE_1,A1 + A14
119,1,2,19,Mealhada,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
120,1,2,19,Mealhada,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.03707972433150685,Sequência AE_1,A1 + A14
121,1,2,20,Leiria,Coimbra Sul,,0.0,0.0,Sequência AE_1,A1
122,1,2,20,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.0620406498849315,Sequência AE_1,A1
123,1,2,20,Leiria,Soure,Condeixa - Soure,13.045,0.10625809352054792,Sequência AE_1,A1
124,1,2,20,Leiria,Pombal,Soure - Pombal,14.736,0.17977179027945206,Sequência AE_1,A1
125,1,2,20,Leiria,Leiria,Pombal - Leiria,24.065,0.11880276805479449,Sequência AE_1,A1
126,1,2,20,Leiria,Fátima,Leiria - Fátima,15.235,0.17225048920273972,Sequência AE_1,A1
127,1,2,20,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.2443916879178082,Sequência AE_1,A1
128,1,2,21,Cartaxo,Torres Novas (A1/A23),,0.0,0.0,Sequência AE_1,A1 + A10
129,1,2,21,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.03928767123013698,Sequência AE_1,A1 + A10
130,1,2,21,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.0898967396849315,Sequência AE_1,A1 + A10
131,1,2,21,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.1045782505479452,Sequência AE_1,A1 + A10
132,1,2,21,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.2133003812876712,Sequência AE_1,A1 + A10
133,1,2,21,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.02706314734520548,Sequência AE_1,A1 + A10
134,1,2,21,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.03831780821917808,Sequência AE_1,A1 + A10
135,1,2,21,Cartaxo,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.027896111063013703,Sequência AE_1,A1 + A10
136,1,2,22,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10 + A1
137,1,2,22,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.033535822142465754,Sequência AE_1,A10 + A1
138,1,2,22,Carregado,Benavente,A9/A10 - Benavente,32.4,0.02961002623561644,Sequência AE_1,A10 + A1
139,1,2,22,Carregado,PLLN,Benavente - PLLN,51.525,0.0964449076739726,Sequência AE_1,A10 + A1
140,1,2,22,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
141,1,2,22,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.19972134742648398,Sequência AE_1,A10 + A1
142,1,2,22,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.1637260273972603,Sequência AE_1,A10 + A1
143,1,2,23,Carregado,Alverca (A1/A9),Carregado - Alverca (A1/A9),69.0,0.0,Sequência AE_1,A1
144,1,2,23,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.09001043476666665,Sequência AE_1,A1
145,1,2,23,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.1343805174849315,Sequência AE_1,A1
146,1,2,23,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
147,2,0,0,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
148,2,0,0,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.37564897960000004,Sequência AE_1,A1
149,2,0,0,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.31692832208493155,Sequência AE_1,A1
150,2,0,0,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.36881986195433786,Sequência AE_1,A1
151,2,0,0,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5174556993264839,Sequência AE_1,A1
152,2,0,0,Feira,Feira,Espinho (IC24) - Feira,9.8,0.7298388397917808,Sequência AE_1,A1
153,2,0,1,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
154,2,0,1,Feira,Estarreja,Feira - Estarreja,16.832,0.6392676301972603,Sequência AE_1,A1
155,2,0,1,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4853197548027397,Sequência AE_1,A1
156,2,0,1,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.8119130670849315,Sequência AE_1,A1
157,2,0,2,Mealhada,Aveiro Sul,,0.0,0.0,Sequência AE_1,A1
158,2,0,2,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.4296318493150685,Sequência AE_1,A1
159,2,0,2,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.3233424657534247,Sequência AE_1,A1
160,2,0,3,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
161,2,0,3,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_1,A1 + A14
162,2,0,3,Leiria,Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_1,A1 + A14
163,2,0,3,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
164,2,0,3,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_1,A1 + A14
165,2,0,3,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_1,A1 + A14
166,2,0,3,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_1,A1 + A14
167,2,0,3,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_1,A1 + A14
168,2,0,3,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
169,2,0,4,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
170,2,0,4,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.25238134948219176,Sequência AE_1,A14 + A1
171,2,0,4,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.33125275563561646,Sequência AE_1,A14 + A1
172,2,0,4,Leiria,Soure,Condeixa - Soure,13.045,0.4002388189273972,Sequência AE_1,A14 + A1
173,2,0,5,Leiria,Soure,,0.0,0.0,Sequência AE_1,A1
174,2,0,5,Leiria,Pombal,Soure - Pombal,14.736,0.652505016569863,Sequência AE_1,A1
175,2,0,5,Leiria,Leiria,Pombal - Leiria,24.065,0.5700248198013699,Sequência AE_1,A1
176,2,0,5,Leiria,Fátima,Leiria - Fátima,15.235,0.761054449026484,Sequência AE_1,A1
177,2,0,6,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
178,2,0,6,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.9786293242273971,Sequência AE_1,A1
179,2,0,6,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.1087966280219178,Sequência AE_1,A1
180,2,0,6,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3100284996826484,Sequência AE_1,A1
181,2,0,7,Cartaxo,Santarém,,0.0,0.0,Sequência AE_1,A1
182,2,0,7,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4706021274657534,Sequência AE_1,A1
183,2,0,7,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.7998764298287672,Sequência AE_1,A1
184,2,0,7,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.08569996659315067,Sequência AE_1,A1
185,2,0,7,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.19903972602739725,Sequência AE_1,A1
186,2,0,8,Carregado,A1/A10,Carregado - A1/A10,0.75,0.0,Sequência AE_1,A1 + A10
187,2,0,8,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_1,A1 + A10
188,2,0,8,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_1,A1 + A10
189,2,0,8,Carregado,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_1,A1 + A10
190,2,0,9,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
191,2,0,9,Carregado,PLLN,Benavente - PLLN,51.525,0.3319207861506848,Sequência AE_1,A10 + A1
192,2,0,9,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
193,2,0,10,Carregado,Vila Franca de Xira I,Carregado - Vila Franca de Xira I,62.25,0.0,Sequência AE_1,A1
194,2,0,10,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.8841323062904111,Sequência AE_1,A1
195,2,0,10,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6415634703196348,Sequência AE_1,A1
196,2,0,11,Carregado,Alverca (A1/A9),Carregado - Alverca (A1/A9),69.0,0.0,Sequência AE_1,A1
197,2,0,11,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
198,2,0,11,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6242191779945204,Sequência AE_1,A1
199,2,0,11,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
200,2,1,12,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
201,2,1,12,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.3859407324657535,Sequência AE_1,A1
202,2,1,12,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.3618826940118721,Sequência AE_1,A1
203,2,1,12,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.33852394472237435,Sequência AE_1,A1
204,2,1,12,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5087406559694064,Sequência AE_1,A1
205,2,1,12,Feira,Feira,Espinho (IC24) - Feira,9.8,0.8563013700347032,Sequência AE_1,A1
206,2,1,13,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
207,2,1,13,Feira,Estarreja,Feira - Estarreja,16.832,0.6243378129315069,Sequência AE_1,A1
208,2,1,13,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4645046863123288,Sequência AE_1,A1
209,2,1,13,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.779262407550685,Sequência AE_1,A1
210,2,1,14,Mealhada,Aveiro Sul,,0.0,0.0,Sequência AE_1,A1 + A14
211,2,1,14,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.41527397260273974,Sequência AE_1,A1 + A14
212,2,1,14,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.2635068493150684,Sequência AE_1,A1 + A14
213,2,1,14,Mealhada,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_1,A1 + A14
214,2,1,14,Mealhada,Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_1,A1 + A14
215,2,1,14,Mealhada,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
216,2,1,14,Mealhada,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_1,A1 + A14
217,2,1,14,Mealhada,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_1,A1 + A14
218,2,1,14,Mealhada,A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_1,A1 + A14
219,2,1,14,Mealhada,Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_1,A1 + A14
220,2,1,14,Mealhada,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
221,2,1,15,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
222,2,1,15,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.28826495367397253,Sequência AE_1,A14 + A1
223,2,1,15,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.32128193690410956,Sequência AE_1,A14 + A1
224,2,1,15,Leiria,Soure,Condeixa - Soure,13.045,0.4651743205232877,Sequência AE_1,A14 + A1
225,2,1,16,Leiria,Soure,,0.0,0.0,Sequência AE_1,A1
226,2,1,16,Leiria,Pombal,Soure - Pombal,14.736,0.7767916863926941,Sequência AE_1,A1
227,2,1,16,Leiria,Leiria,Pombal - Leiria,24.065,0.5254737817808219,Sequência AE_1,A1
228,2,1,17,Leiria,Leiria,,0.0,0.0,Sequência AE_1,A1
229,2,1,17,Leiria,Fátima,Leiria - Fátima,15.235,0.8083388970429225,Sequência AE_1,A1
230,2,1,17,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,1.0338830971479451,Sequência AE_1,A1
231,2,1,17,Leiria,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.10728556374383563,Sequência AE_1,A1
