,Simulação,Nó,Hora Inicio
7577,2,Nó de Carcavelos,3080
7578,2,Nó de Carcavelos,3080
7579,2,Nó de Carcavelos,3110
7580,2,Nó de Carcavelos,3090
7581,2,Nó de Carcavelos,3110
7582,2,Nó de Carcavelos,3110
7583,2,Nó de Carcavelos,3140
7584,2,Nó de Carcavelos,3140
7585,2,Nó de Carcavelos,3140
7586,2,Nó de Carcavelos,3142
7587,2,Nó de Carcavelos,3172
7588,2,Nó de Carcavelos,3172
7589,2,Nó de Carcavelos,3172
7590,2,Nó de Carcavelos,0
7591,2,Nó de Carcavelos,0
7592,2,Nó de Carcavelos,2584
7593,2,Nó de Carcavelos,2597
7594,2,Nó de Carcavelos,2597
7595,2,Nó de Carcavelos,2597
7596,2,Nó de Oeiras,2719
7597,2,Nó de Oeiras,2728
7598,2,Nó de Oeiras,2728
7599,2,Nó de Oeiras,2728
7600,2,Nó Estádio Nacional,2776
7601,2,Nó Estádio Nacional,2804
7602,2,Nó Estádio Nacional,2804
7603,2,Nó Estádio Nacional,2804
7604,2,Nó de Linda-a-Velha,2806
7605,2,Nó de Linda-a-Velha,2819
7606,2,Nó de Linda-a-Velha,2819
7607,2,Nó de Linda-a-Velha,2819
7608,2,Nó de Miraflores (A5/IC17),2821
7609,2,Nó de Miraflores (A5/IC17),2831
7610,2,Nó de Miraflores (A5/IC17),2831
7611,2,Nó de Miraflores (A5/IC17),2831
7612,2,Nó de Monsanto,2833
7613,2,Nó de Monsanto,2847
7614,2,Nó de Monsanto,2847
7615,2,Nó de Monsanto,2847
7616,2,Nó Cruz das Oliveiras,2849
7617,2,Nó Cruz das Oliveiras,2854
7618,2,Nó Cruz das Oliveiras,2854
7619,2,Nó Cruz das Oliveiras,2854
7620,2,Nó Viaduto Duarte Pacheco,2856
7621,2,Nó Viaduto Duarte Pacheco,2856
7622,2,Nó Viaduto Duarte Pacheco,2858
7623,2,Nó Viaduto Duarte Pacheco,2873
7624,2,Nó Viaduto Duarte Pacheco,2873
7625,2,Nó Viaduto Duarte Pacheco,2873
7626,2,Nó Cruz das Oliveiras,2875
7627,2,Nó Cruz das Oliveiras,2880
7628,2,Nó Cruz das Oliveiras,2880
7629,2,Nó Cruz das Oliveiras,2880
7630,2,Nó de Monsanto,2882
7631,2,Nó de Monsanto,2896
7632,2,Nó de Monsanto,2896
7633,2,Nó de Monsanto,2896
7634,2,Nó de Miraflores (A5/IC17),2898
7635,2,Nó de Miraflores (A5/IC17),2908
7636,2,Nó de Miraflores (A5/IC17),2908
7637,2,Nó de Miraflores (A5/IC17),2908
7638,2,Nó de Linda-a-Velha,2910
7639,2,Nó de Linda-a-Velha,2923
7640,2,Nó de Linda-a-Velha,2923
7641,2,Nó de Linda-a-Velha,2923
7642,2,Nó Estádio Nacional,2925
7643,2,Nó Estádio Nacional,2953
7644,2,Nó Estádio Nacional,2953
7645,2,Nó Estádio Nacional,2953
7646,2,Nó de Oeiras,2957
7647,2,Nó de Oeiras,2966
7648,2,Nó de Oeiras,2966
7649,2,Nó de Oeiras,2966
7650,2,Nó de Carcavelos,2970
7651,2,Nó de Carcavelos,2970
7652,2,Nó de Carcavelos,2972
7653,2,Nó de Carcavelos,2972
7654,2,Nó de Oeiras,2976
7655,2,Nó de Oeiras,2976
7656,2,Nó Estádio Nacional,2980
7657,2,Nó Estádio Nacional,2980
7658,2,Nó de Linda-a-Velha,2982
7659,2,Nó de Linda-a-Velha,2982
7660,2,Nó de Miraflores (A5/IC17),2984
7661,2,Nó de Miraflores (A5/IC17),2984
7662,2,Nó de Monsanto,2986
7663,2,Nó de Monsanto,2986
7664,2,Nó Cruz das Oliveiras,2988
7665,2,Nó Cruz das Oliveiras,2988
7666,2,Nó Viaduto Duarte Pacheco,2990
7667,2,Nó Viaduto Duarte Pacheco,2990
7668,2,Nó Viaduto Duarte Pacheco,2992
7669,2,Nó Viaduto Duarte Pacheco,2992
7670,2,Nó Cruz das Oliveiras,2994
7671,2,Nó Cruz das Oliveiras,2994
7672,2,Nó de Monsanto,2996
7673,2,Nó de Monsanto,2996
7674,2,Nó de Miraflores (A5/IC17),2998
7675,2,Nó de Miraflores (A5/IC17),2998
7676,2,Nó de Linda-a-Velha,3000
7677,2,Nó de Linda-a-Velha,3000
7678,2,Nó Estádio Nacional,3002
7679,2,Nó Estádio Nacional,3002
7680,2,Nó de Oeiras,3006
7681,2,Nó de Oeiras,3006
7682,2,Nó de Carcavelos,3010
7683,2,Nó de Carcavelos,3010
7684,2,Nó de Carcavelos,3092
7685,2,Nó de Carcavelos,3122
7686,2,Nó de Carcavelos,3062
7687,2,Nó de Carcavelos,3122
7688,2,Nó de Carcavelos,3122
7689,2,Nó de Carcavelos,3152
7690,2,Nó de Carcavelos,3132
7691,2,Nó de Carcavelos,3152
7692,2,Nó de Carcavelos,3152
7693,2,Nó de Carcavelos,3182
7694,2,Nó de Carcavelos,3182
7695,2,Nó de Carcavelos,3182
7696,2,Nó de Carcavelos,3184
7697,2,Nó de Carcavelos,3214
7698,2,Nó de Carcavelos,3214
7699,2,Nó de Carcavelos,3214
7700,2,Nó de Carcavelos,0
7701,2,Nó de Carcavelos,0
7702,2,Nó de Carcavelos,2626
7703,2,Nó de Carcavelos,2639
7704,2,Nó de Carcavelos,2639
7705,2,Nó de Carcavelos,2639
7706,2,Nó de Oeiras,2761
7707,2,Nó de Oeiras,2770
7708,2,Nó de Oeiras,2770
7709,2,Nó de Oeiras,2770
7710,2,Nó Estádio Nacional,2818
7711,2,Nó Estádio Nacional,2846
7712,2,Nó Estádio Nacional,2846
7713,2,Nó Estádio Nacional,2846
7714,2,Nó de Linda-a-Velha,2848
7715,2,Nó de Linda-a-Velha,2861
7716,2,Nó de Linda-a-Velha,2861
7717,2,Nó de Linda-a-Velha,2861
7718,2,Nó de Miraflores (A5/IC17),2863
7719,2,Nó de Miraflores (A5/IC17),2873
7720,2,Nó de Miraflores (A5/IC17),2873
7721,2,Nó de Miraflores (A5/IC17),2873
7722,2,Nó de Monsanto,2875
7723,2,Nó de Monsanto,2889
7724,2,Nó de Monsanto,2889
7725,2,Nó de Monsanto,2889
7726,2,Nó Cruz das Oliveiras,2891
7727,2,Nó Cruz das Oliveiras,2896
7728,2,Nó Cruz das Oliveiras,2896
7729,2,Nó Cruz das Oliveiras,2896
7730,2,Nó Viaduto Duarte Pacheco,2898
7731,2,Nó Viaduto Duarte Pacheco,2898
7732,2,Nó Viaduto Duarte Pacheco,2900
7733,2,Nó Viaduto Duarte Pacheco,2915
7734,2,Nó Viaduto Duarte Pacheco,2915
7735,2,Nó Viaduto Duarte Pacheco,2915
7736,2,Nó Cruz das Oliveiras,2917
7737,2,Nó Cruz das Oliveiras,2922
7738,2,Nó Cruz das Oliveiras,2922
7739,2,Nó Cruz das Oliveiras,2922
7740,2,Nó de Monsanto,2924
7741,2,Nó de Monsanto,2938
7742,2,Nó de Monsanto,2938
7743,2,Nó de Monsanto,2938
7744,2,Nó de Miraflores (A5/IC17),2940
7745,2,Nó de Miraflores (A5/IC17),2950
7746,2,Nó de Miraflores (A5/IC17),2950
7747,2,Nó de Miraflores (A5/IC17),2950
7748,2,Nó de Linda-a-Velha,2952
7749,2,Nó de Linda-a-Velha,2965
7750,2,Nó de Linda-a-Velha,2965
7751,2,Nó de Linda-a-Velha,2965
7752,2,Nó Estádio Nacional,2967
7753,2,Nó Estádio Nacional,2995
7754,2,Nó Estádio Nacional,2995
7755,2,Nó Estádio Nacional,2995
7756,2,Nó de Oeiras,2999
7757,2,Nó de Oeiras,3008
7758,2,Nó de Oeiras,3008
7759,2,Nó de Oeiras,3008
7760,2,Nó de Carcavelos,3012
7761,2,Nó de Carcavelos,3012
7762,2,Nó de Carcavelos,3014
7763,2,Nó de Carcavelos,3014
7764,2,Nó de Oeiras,3018
7765,2,Nó de Oeiras,3018
7766,2,Nó Estádio Nacional,3022
7767,2,Nó Estádio Nacional,3022
7768,2,Nó de Linda-a-Velha,3024
7769,2,Nó de Linda-a-Velha,3024
7770,2,Nó de Miraflores (A5/IC17),3026
7771,2,Nó de Miraflores (A5/IC17),3026
7772,2,Nó de Monsanto,3028
7773,2,Nó de Monsanto,3028
7774,2,Nó Cruz das Oliveiras,3030
7775,2,Nó Cruz das Oliveiras,3030
7776,2,Nó Viaduto Duarte Pacheco,3032
7777,2,Nó Viaduto Duarte Pacheco,3032
7778,2,Nó Viaduto Duarte Pacheco,3034
7779,2,Nó Viaduto Duarte Pacheco,3034
7780,2,Nó Cruz das Oliveiras,3036
7781,2,Nó Cruz das Oliveiras,3036
7782,2,Nó de Monsanto,3038
7783,2,Nó de Monsanto,3038
7784,2,Nó de Miraflores (A5/IC17),3040
7785,2,Nó de Miraflores (A5/IC17),3040
7786,2,Nó de Linda-a-Velha,3042
7787,2,Nó de Linda-a-Velha,3042
7788,2,Nó Estádio Nacional,3044
7789,2,Nó Estádio Nacional,3044
7790,2,Nó de Oeiras,3048
7791,2,Nó de Oeiras,3048
7792,2,Nó de Carcavelos,3052
7793,2,Nó de Carcavelos,3052
7794,2,Nó de Carcavelos,3134
7795,2,Nó de Carcavelos,3164
7796,2,Nó de Carcavelos,3104
7797,2,Nó de Carcavelos,3164
7798,2,Nó de Carcavelos,3164
7799,2,Nó de Carcavelos,3194
7800,2,Nó de Carcavelos,3174
7801,2,Nó de Carcavelos,3194
7802,2,Nó de Carcavelos,3194
7803,2,Nó de Carcavelos,3224
7804,2,Nó de Carcavelos,3224
7805,2,Nó de Carcavelos,3224
7806,2,Nó de Carcavelos,3226
7807,2,Nó de Carcavelos,3256
7808,2,Nó de Carcavelos,3256
7809,2,Nó de Carcavelos,3256
7810,2,Nó de Carcavelos,0
7811,2,Nó de Carcavelos,0
7812,2,Nó de Carcavelos,2658
7813,2,Nó de Carcavelos,2671
7814,2,Nó de Carcavelos,2671
7815,2,Nó de Carcavelos,2671
7816,2,Nó de Oeiras,2793
7817,2,Nó de Oeiras,2802
7818,2,Nó de Oeiras,2802
7819,2,Nó de Oeiras,2802
7820,2,Nó Estádio Nacional,2850
7821,2,Nó Estádio Nacional,2878
7822,2,Nó Estádio Nacional,2878
7823,2,Nó Estádio Nacional,2878
7824,2,Nó de Linda-a-Velha,2880
7825,2,Nó de Linda-a-Velha,2893
7826,2,Nó de Linda-a-Velha,2893
7827,2,Nó de Linda-a-Velha,2893
7828,2,Nó de Miraflores (A5/IC17),2895
7829,2,Nó de Miraflores (A5/IC17),2905
7830,2,Nó de Miraflores (A5/IC17),2905
7831,2,Nó de Miraflores (A5/IC17),2905
7832,2,Nó de Monsanto,2907
7833,2,Nó de Monsanto,2921
7834,2,Nó de Monsanto,2921
7835,2,Nó de Monsanto,2921
7836,2,Nó Cruz das Oliveiras,2923
7837,2,Nó Cruz das Oliveiras,2928
7838,2,Nó Cruz das Oliveiras,2928
7839,2,Nó Cruz das Oliveiras,2928
7840,2,Nó Viaduto Duarte Pacheco,2930
7841,2,Nó Viaduto Duarte Pacheco,2930
7842,2,Nó Viaduto Duarte Pacheco,2932
7843,2,Nó Viaduto Duarte Pacheco,2947
7844,2,Nó Viaduto Duarte Pacheco,2947
7845,2,Nó Viaduto Duarte Pacheco,2947
7846,2,Nó Cruz das Oliveiras,2949
7847,2,Nó Cruz das Oliveiras,2954
7848,2,Nó Cruz das Oliveiras,2954
7849,2,Nó Cruz das Oliveiras,2954
7850,2,Nó de Monsanto,2956
7851,2,Nó de Monsanto,2970
7852,2,Nó de Monsanto,2970
7853,2,Nó de Monsanto,2970
7854,2,Nó de Miraflores (A5/IC17),2972
7855,2,Nó de Miraflores (A5/IC17),2982
7856,2,Nó de Miraflores (A5/IC17),2982
7857,2,Nó de Miraflores (A5/IC17),2982
7858,2,Nó de Linda-a-Velha,2984
7859,2,Nó de Linda-a-Velha,2997
7860,2,Nó de Linda-a-Velha,2997
7861,2,Nó de Linda-a-Velha,2997
7862,2,Nó Estádio Nacional,2999
7863,2,Nó Estádio Nacional,3027
7864,2,Nó Estádio Nacional,3027
7865,2,Nó Estádio Nacional,3027
7866,2,Nó de Oeiras,3031
7867,2,Nó de Oeiras,3040
7868,2,Nó de Oeiras,3040
7869,2,Nó de Oeiras,3040
7870,2,Nó de Carcavelos,3044
7871,2,Nó de Carcavelos,3044
7872,2,Nó de Carcavelos,3046
7873,2,Nó de Carcavelos,3046
7874,2,Nó de Oeiras,3050
7875,2,Nó de Oeiras,3050
7876,2,Nó Estádio Nacional,3054
7877,2,Nó Estádio Nacional,3054
7878,2,Nó de Linda-a-Velha,3056
7879,2,Nó de Linda-a-Velha,3056
7880,2,Nó de Miraflores (A5/IC17),3058
7881,2,Nó de Miraflores (A5/IC17),3058
7882,2,Nó de Monsanto,3060
7883,2,Nó de Monsanto,3060
7884,2,Nó Cruz das Oliveiras,3062
7885,2,Nó Cruz das Oliveiras,3062
7886,2,Nó Viaduto Duarte Pacheco,3064
7887,2,Nó Viaduto Duarte Pacheco,3064
7888,2,Nó Viaduto Duarte Pacheco,3066
7889,2,Nó Viaduto Duarte Pacheco,3066
7890,2,Nó Cruz das Oliveiras,3068
7891,2,Nó Cruz das Oliveiras,3068
7892,2,Nó de Monsanto,3070
7893,2,Nó de Monsanto,3070
7894,2,Nó de Miraflores (A5/IC17),3072
7895,2,Nó de Miraflores (A5/IC17),3072
7896,2,Nó de Linda-a-Velha,3074
7897,2,Nó de Linda-a-Velha,3074
7898,2,Nó Estádio Nacional,3076
7899,2,Nó Estádio Nacional,3076
7900,2,Nó de Oeiras,3080
7901,2,Nó de Oeiras,3080
7902,2,Nó de Carcavelos,3084
7903,2,Nó de Carcavelos,3084
7904,2,Nó de Carcavelos,3166
7905,2,Nó de Carcavelos,3196
7906,2,Nó de Carcavelos,3136
7907,2,Nó de Carcavelos,3196
7908,2,Nó de Carcavelos,3196
7909,2,Nó de Carcavelos,3226
7910,2,Nó de Carcavelos,3206
7911,2,Nó de Carcavelos,3226
7912,2,Nó de Carcavelos,3226
7913,2,Nó de Carcavelos,3256
7914,2,Nó de Carcavelos,3256
7915,2,Nó de Carcavelos,3256
7916,2,Nó de Carcavelos,3258
7917,2,Nó de Carcavelos,3288
7918,2,Nó de Carcavelos,3288
7919,2,Nó de Carcavelos,3288
7920,2,Nó de Carcavelos,0
7921,2,Nó de Carcavelos,0
7922,2,Nó de Carcavelos,2692
7923,2,Nó de Carcavelos,2705
7924,2,Nó de Carcavelos,2705
7925,2,Nó de Carcavelos,2705
7926,2,Nó de Oeiras,2827
7927,2,Nó de Oeiras,2836
7928,2,Nó de Oeiras,2836
7929,2,Nó de Oeiras,2836
7930,2,Nó Estádio Nacional,2884
7931,2,Nó Estádio Nacional,2912
7932,2,Nó Estádio Nacional,2912
7933,2,Nó Estádio Nacional,2912
7934,2,Nó de Linda-a-Velha,2914
7935,2,Nó de Linda-a-Velha,2927
7936,2,Nó de Linda-a-Velha,2927
7937,2,Nó de Linda-a-Velha,2927
7938,2,Nó de Miraflores (A5/IC17),2929
7939,2,Nó de Miraflores (A5/IC17),2939
7940,2,Nó de Miraflores (A5/IC17),2939
7941,2,Nó de Miraflores (A5/IC17),2939
7942,2,Nó de Monsanto,2941
7943,2,Nó de Monsanto,2955
7944,2,Nó de Monsanto,2955
7945,2,Nó de Monsanto,2955
7946,2,Nó Cruz das Oliveiras,2957
7947,2,Nó Cruz das Oliveiras,2962
7948,2,Nó Cruz das Oliveiras,2962
7949,2,Nó Cruz das Oliveiras,2962
7950,2,Nó Viaduto Duarte Pacheco,2964
7951,2,Nó Viaduto Duarte Pacheco,2964
7952,2,Nó Viaduto Duarte Pacheco,2966
7953,2,Nó Viaduto Duarte Pacheco,2981
7954,2,Nó Viaduto Duarte Pacheco,2981
7955,2,Nó Viaduto Duarte Pacheco,2981
7956,2,Nó Cruz das Oliveiras,2983
7957,2,Nó Cruz das Oliveiras,2988
7958,2,Nó Cruz das Oliveiras,2988
7959,2,Nó Cruz das Oliveiras,2988
7960,2,Nó de Monsanto,2990
7961,2,Nó de Monsanto,3004
7962,2,Nó de Monsanto,3004
7963,2,Nó de Monsanto,3004
7964,2,Nó de Miraflores (A5/IC17),3006
7965,2,Nó de Miraflores (A5/IC17),3016
7966,2,Nó de Miraflores (A5/IC17),3016
7967,2,Nó de Miraflores (A5/IC17),3016
7968,2,Nó de Linda-a-Velha,3018
7969,2,Nó de Linda-a-Velha,3031
7970,2,Nó de Linda-a-Velha,3031
7971,2,Nó de Linda-a-Velha,3031
7972,2,Nó Estádio Nacional,3033
7973,2,Nó Estádio Nacional,3061
7974,2,Nó Estádio Nacional,3061
7975,2,Nó Estádio Nacional,3061
7976,2,Nó de Oeiras,3065
7977,2,Nó de Oeiras,3074
7978,2,Nó de Oeiras,3074
7979,2,Nó de Oeiras,3074
7980,2,Nó de Carcavelos,3078
7981,2,Nó de Carcavelos,3078
7982,2,Nó de Carcavelos,3080
7983,2,Nó de Carcavelos,3080
7984,2,Nó de Oeiras,3084
7985,2,Nó de Oeiras,3084
7986,2,Nó Estádio Nacional,3088
7987,2,Nó Estádio Nacional,3088
7988,2,Nó de Linda-a-Velha,3090
7989,2,Nó de Linda-a-Velha,3090
7990,2,Nó de Miraflores (A5/IC17),3092
7991,2,Nó de Miraflores (A5/IC17),3092
7992,2,Nó de Monsanto,3094
7993,2,Nó de Monsanto,3094
7994,2,Nó Cruz das Oliveiras,3096
7995,2,Nó Cruz das Oliveiras,3096
7996,2,Nó Viaduto Duarte Pacheco,3098
7997,2,Nó Viaduto Duarte Pacheco,3098
7998,2,Nó Viaduto Duarte Pacheco,3100
7999,2,Nó Viaduto Duarte Pacheco,3100
8000,2,Nó Cruz das Oliveiras,3102
8001,2,Nó Cruz das Oliveiras,3102
8002,2,Nó de Monsanto,3104
8003,2,Nó de Monsanto,3104
8004,2,Nó de Miraflores (A5/IC17),3106
8005,2,Nó de Miraflores (A5/IC17),3106
8006,2,Nó de Linda-a-Velha,3108
8007,2,Nó de Linda-a-Velha,3108
8008,2,Nó Estádio Nacional,3110
8009,2,Nó Estádio Nacional,3110
8010,2,Nó de Oeiras,3114
8011,2,Nó de Oeiras,3114
8012,2,Nó de Carcavelos,3118
8013,2,Nó de Carcavelos,3118
8014,2,Nó de Carcavelos,3200
8015,2,Nó de Carcavelos,3230
8016,2,Nó de Carcavelos,3170
8017,2,Nó de Carcavelos,3230
8018,2,Nó de Carcavelos,3230
8019,2,Nó de Carcavelos,3260
8020,2,Nó de Carcavelos,3240
8021,2,Nó de Carcavelos,3260
8022,2,Nó de Carcavelos,3260
8023,2,Nó de Carcavelos,3290
8024,2,Nó de Carcavelos,3290
8025,2,Nó de Carcavelos,3290
8026,2,Nó de Carcavelos,3292
8027,2,Nó de Carcavelos,3322
8028,2,Nó de Carcavelos,3322
8029,2,Nó de Carcavelos,3322
8030,2,Nó de Carcavelos,0
8031,2,Nó de Carcavelos,0
8032,2,Nó de Carcavelos,2738
8033,2,Nó de Carcavelos,2751
8034,2,Nó de Carcavelos,2751
8035,2,Nó de Carcavelos,2751
8036,2,Nó de Oeiras,2873
8037,2,Nó de Oeiras,2882
8038,2,Nó de Oeiras,2882
8039,2,Nó de Oeiras,2882
8040,2,Nó Estádio Nacional,2930
8041,2,Nó Estádio Nacional,2958
8042,2,Nó Estádio Nacional,2958
8043,2,Nó Estádio Nacional,2958
8044,2,Nó de Linda-a-Velha,2960
8045,2,Nó de Linda-a-Velha,2973
8046,2,Nó de Linda-a-Velha,2973
8047,2,Nó de Linda-a-Velha,2973
8048,2,Nó de Miraflores (A5/IC17),2975
8049,2,Nó de Miraflores (A5/IC17),2985
8050,2,Nó de Miraflores (A5/IC17),2985
8051,2,Nó de Miraflores (A5/IC17),2985
8052,2,Nó de Monsanto,2987
8053,2,Nó de Monsanto,3001
8054,2,Nó de Monsanto,3001
8055,2,Nó de Monsanto,3001
8056,2,Nó Cruz das Oliveiras,3003
8057,2,Nó Cruz das Oliveiras,3008
8058,2,Nó Cruz das Oliveiras,3008
8059,2,Nó Cruz das Oliveiras,3008
8060,2,Nó Viaduto Duarte Pacheco,3010
8061,2,Nó Viaduto Duarte Pacheco,3010
8062,2,Nó Viaduto Duarte Pacheco,3012
8063,2,Nó Viaduto Duarte Pacheco,3027
8064,2,Nó Viaduto Duarte Pacheco,3027
8065,2,Nó Viaduto Duarte Pacheco,3027
8066,2,Nó Cruz das Oliveiras,3029
8067,2,Nó Cruz das Oliveiras,3034
8068,2,Nó Cruz das Oliveiras,3034
8069,2,Nó Cruz das Oliveiras,3034
8070,2,Nó de Monsanto,3036
8071,2,Nó de Monsanto,3050
8072,2,Nó de Monsanto,3050
8073,2,Nó de Monsanto,3050
8074,2,Nó de Miraflores (A5/IC17),3052
8075,2,Nó de Miraflores (A5/IC17),3062
8076,2,Nó de Miraflores (A5/IC17),3062
8077,2,Nó de Miraflores (A5/IC17),3062
8078,2,Nó de Linda-a-Velha,3064
8079,2,Nó de Linda-a-Velha,3077
8080,2,Nó de Linda-a-Velha,3077
8081,2,Nó de Linda-a-Velha,3077
8082,2,Nó Estádio Nacional,3079
8083,2,Nó Estádio Nacional,3107
8084,2,Nó Estádio Nacional,3107
8085,2,Nó Estádio Nacional,3107
8086,2,Nó de Oeiras,3111
8087,2,Nó de Oeiras,3120
8088,2,Nó de Oeiras,3120
8089,2,Nó de Oeiras,3120
8090,2,Nó de Carcavelos,3124
8091,2,Nó de Carcavelos,3124
8092,2,Nó de Carcavelos,3126
8093,2,Nó de Carcavelos,3126
8094,2,Nó de Oeiras,3130
8095,2,Nó de Oeiras,3130
8096,2,Nó Estádio Nacional,3134
8097,2,Nó Estádio Nacional,3134
8098,2,Nó de Linda-a-Velha,3136
8099,2,Nó de Linda-a-Velha,3136
8100,2,Nó de Miraflores (A5/IC17),3138
8101,2,Nó de Miraflores (A5/IC17),3138
8102,2,Nó de Monsanto,3140
8103,2,Nó de Monsanto,3140
8104,2,Nó Cruz das Oliveiras,3142
8105,2,Nó Cruz das Oliveiras,3142
8106,2,Nó Viaduto Duarte Pacheco,3144
8107,2,Nó Viaduto Duarte Pacheco,3144
8108,2,Nó Viaduto Duarte Pacheco,3146
8109,2,Nó Viaduto Duarte Pacheco,3146
8110,2,Nó Cruz das Oliveiras,3148
8111,2,Nó Cruz das Oliveiras,3148
8112,2,Nó de Monsanto,3150
8113,2,Nó de Monsanto,3150
8114,2,Nó de Miraflores (A5/IC17),3152
8115,2,Nó de Miraflores (A5/IC17),3152
8116,2,Nó de Linda-a-Velha,3154
8117,2,Nó de Linda-a-Velha,3154
8118,2,Nó Estádio Nacional,3156
8119,2,Nó Estádio Nacional,3156
8120,2,Nó de Oeiras,3160
8121,2,Nó de Oeiras,3160
8122,2,Nó de Carcavelos,3164
8123,2,Nó de Carcavelos,3164
8124,2,Nó de Carcavelos,3246
8125,2,Nó de Carcavelos,3276
8126,2,Nó de Carcavelos,3216
8127,2,Nó de Carcavelos,3276
8128,2,Nó de Carcavelos,3276
8129,2,Nó de Carcavelos,3306
8130,2,Nó de Carcavelos,3286
8131,2,Nó de Carcavelos,3306
8132,2,Nó de Carcavelos,3306
8133,2,Nó de Carcavelos,3336
8134,2,Nó de Carcavelos,3336
8135,2,Nó de Carcavelos,3336
8136,2,Nó de Carcavelos,3338
8137,2,Nó de Carcavelos,3368
8138,2,Nó de Carcavelos,3368
8139,2,Nó de Carcavelos,3368
8140,2,Nó de Carcavelos,0
8141,2,Nó de Carcavelos,0
8142,2,Nó de Carcavelos,2770
8143,2,Nó de Carcavelos,2783
8144,2,Nó de Carcavelos,2783
8145,2,Nó de Carcavelos,2783
8146,2,Nó de Oeiras,2905
8147,2,Nó de Oeiras,2914
8148,2,Nó de Oeiras,2914
8149,2,Nó de Oeiras,2914
8150,2,Nó Estádio Nacional,2962
8151,2,Nó Estádio Nacional,2990
8152,2,Nó Estádio Nacional,2990
8153,2,Nó Estádio Nacional,2990
8154,2,Nó de Linda-a-Velha,2992
8155,2,Nó de Linda-a-Velha,3005
8156,2,Nó de Linda-a-Velha,3005
8157,2,Nó de Linda-a-Velha,3005
8158,2,Nó de Miraflores (A5/IC17),3007
8159,2,Nó de Miraflores (A5/IC17),3017
8160,2,Nó de Miraflores (A5/IC17),3017
8161,2,Nó de Miraflores (A5/IC17),3017
8162,2,Nó de Monsanto,3019
8163,2,Nó de Monsanto,3033
8164,2,Nó de Monsanto,3033
8165,2,Nó de Monsanto,3033
8166,2,Nó Cruz das Oliveiras,3035
8167,2,Nó Cruz das Oliveiras,3040
8168,2,Nó Cruz das Oliveiras,3040
8169,2,Nó Cruz das Oliveiras,3040
8170,2,Nó Viaduto Duarte Pacheco,3042
8171,2,Nó Viaduto Duarte Pacheco,3042
8172,2,Nó Viaduto Duarte Pacheco,3044
8173,2,Nó Viaduto Duarte Pacheco,3059
8174,2,Nó Viaduto Duarte Pacheco,3059
8175,2,Nó Viaduto Duarte Pacheco,3059
8176,2,Nó Cruz das Oliveiras,3061
8177,2,Nó Cruz das Oliveiras,3066
8178,2,Nó Cruz das Oliveiras,3066
8179,2,Nó Cruz das Oliveiras,3066
8180,2,Nó de Monsanto,3068
8181,2,Nó de Monsanto,3082
8182,2,Nó de Monsanto,3082
8183,2,Nó de Monsanto,3082
8184,2,Nó de Miraflores (A5/IC17),3084
8185,2,Nó de Miraflores (A5/IC17),3094
8186,2,Nó de Miraflores (A5/IC17),3094
8187,2,Nó de Miraflores (A5/IC17),3094
8188,2,Nó de Linda-a-Velha,3096
8189,2,Nó de Linda-a-Velha,3109
8190,2,Nó de Linda-a-Velha,3109
8191,2,Nó de Linda-a-Velha,3109
8192,2,Nó Estádio Nacional,3111
8193,2,Nó Estádio Nacional,3139
8194,2,Nó Estádio Nacional,3139
8195,2,Nó Estádio Nacional,3139
8196,2,Nó de Oeiras,3143
8197,2,Nó de Oeiras,3152
8198,2,Nó de Oeiras,3152
8199,2,Nó de Oeiras,3152
8200,2,Nó de Carcavelos,3156
8201,2,Nó de Carcavelos,3156
8202,2,Nó de Carcavelos,3158
8203,2,Nó de Carcavelos,3158
8204,2,Nó de Oeiras,3162
8205,2,Nó de Oeiras,3162
8206,2,Nó Estádio Nacional,3166
8207,2,Nó Estádio Nacional,3166
8208,2,Nó de Linda-a-Velha,3168
8209,2,Nó de Linda-a-Velha,3168
8210,2,Nó de Miraflores (A5/IC17),3170
8211,2,Nó de Miraflores (A5/IC17),3170
8212,2,Nó de Monsanto,3172
8213,2,Nó de Monsanto,3172
8214,2,Nó Cruz das Oliveiras,3174
8215,2,Nó Cruz das Oliveiras,3174
8216,2,Nó Viaduto Duarte Pacheco,3176
8217,2,Nó Viaduto Duarte Pacheco,3176
8218,2,Nó Viaduto Duarte Pacheco,3178
8219,2,Nó Viaduto Duarte Pacheco,3178
8220,2,Nó Cruz das Oliveiras,3180
8221,2,Nó Cruz das Oliveiras,3180
8222,2,Nó de Monsanto,3182
8223,2,Nó de Monsanto,3182
8224,2,Nó de Miraflores (A5/IC17),3184
8225,2,Nó de Miraflores (A5/IC17),3184
8226,2,Nó de Linda-a-Velha,3186
8227,2,Nó de Linda-a-Velha,3186
8228,2,Nó Estádio Nacional,3188
8229,2,Nó Estádio Nacional,3188
8230,2,Nó de Oeiras,3192
8231,2,Nó de Oeiras,3192
8232,2,Nó de Carcavelos,3196
8233,2,Nó de Carcavelos,3196
8234,2,Nó de Carcavelos,3278
8235,2,Nó de Carcavelos,3308
8236,2,Nó de Carcavelos,3248
8237,2,Nó de Carcavelos,3308
8238,2,Nó de Carcavelos,3308
8239,2,Nó de Carcavelos,3338
8240,2,Nó de Carcavelos,3318
8241,2,Nó de Carcavelos,3338
8242,2,Nó de Carcavelos,3338
8243,2,Nó de Carcavelos,3368
8244,2,Nó de Carcavelos,3368
